page,product_name,price_range,orders,company_name
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=, 10 Core MT6797 64GB\128GB ROM Camera 13.0mp 1920*1200 IPS screen Kids ,US $180.62 - 212.49, Orders  (205),Android phone Tablets Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=, 10.1,US $66.36 - 79.00, Orders  (29),brand tablet store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,Lonwalk 2019 2.5D 10 Inch Android 7.0 Tablet PC 1280x800 Octa Core 4GB RAM 128GB ROM,US $71.37 - 85.99, Orders  (215),ALLDOCUBE Official Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,Global Firmware HUAWEI MediaPad 8.0 Table PC 3GB RAM 32GB/64GB ROM M2 930 Octa Core,US $150.09 - 203.02, Orders  (29),Tablets Android Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,kuhengao Octa Core 10 inch card 4G LTE call phone mobile android tablet pc 10 10.1,US $172.71 - 210.78, Orders  (23),CHUWI Exce Tablet Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,Alldocube Knote8 Windows 10 Ultrabook Tablet PC 13.3'' IPS 2560*1440 Intel Kabylake,US $82.55 - 101.75, Orders  (419),ALLDOCUBE Official Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,VOYO I8 Max LTE Phablet Android 7.1 10.1'' MTK6797 Deca Core 4GB 64GB 13MP Tablet PC,US $449.99 - 499.99, Orders  (64),"Shenzhen TopTab Technology Co.,Ltd"
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,BDF 2018 Russian Moscow Warehouse 10 Inch Mobile Sim Card Tablet Pc 16GB Quad Core,US $175.66, Orders  (10),So Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,FULCOL 2.5D Tempered Glass 10 inch Android 8.0 3G 4G LTE Tablet PC 4GB RAM 64GB ROM,US $71.99 - 85.43, Orders  (18),Voyo Official Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,New 10 Core ,US $220.99 - 285.99, Orders  (5),Unity Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=, 10 inch Deca Core 4GB RAM 64GB ROM 4G FDD LTE Android 8.0 1920x1200 IPS 13.0MP Dual SIM Card ,US $773.50 - 799.00, Orders  (205),Lontab Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=, PC 10.1,US $81.90 - 159.25, Orders  (2),JZ Computer store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,"ALLDOCUBE 10.1"" Tablets PC iwork10 Pro Full View IPS 1920*1200 4GB RAM 64GB ROM",US $75.62 - 94.53, Orders  (52),"MC Computer accessories Technology Co., Ltd."
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,Lonwalk Super 10 inch tablet Android 7.0 Octa Core 4GB RAM 64GB ROM 8 Cores Screen,US $239.99 - 299.99, Orders  (15),"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,Chuwi CoreBook 2 in 1 Tablet PC 13.3 inch Windows 10 Intel Core 8GB RAM 128GB SSD ROM,US $104.24 - 134.39, Orders  (144),CARBAYTA Zhuxingyun Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,ALLDOCUBE M5 10.1 Inch 4G Phone Call Tablet PC Android 8.0 Deca core 4GB RAM 64GB ROM,US $88.58 - 111.95, Orders  (25),Voyo Factory Store
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,FULCOL 10 inch 3G Tablet PC 1280*800 4GB RAM 64GB ROM Dual SIM Card Android 8.0,US $75.60 - 146.79, Orders  (0),Milly Electronics
https://www.aliexpress.com/category/200216607/tablet/3.html?site=glo&g=y&needQuery=n&tag=,11.6 inch ALLDOCUBE KNote5 tablet pc intel Gemini lake N4000 Quad-Core 4GB RAM 128GB,US $269.99 - 322.99, Order  (1),Unity Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,BEESITTO 2018 Version 10 inch Tablet PC Deca Core 4GB RAM 128GB ROM 10 10.1,US $118.25 - 149.21, Orders  (75),Peakier tablets Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Glavey 10.1 inch tablet Windows 8.1 Intel Atom Z373T IPS HDMI Dual Cameras Quad core,US $89.19 - 104.39, Orders  (4),DIGITALTOOLS Technology Ltd. 
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,VOYO Vbook i3 Windows10 Tablet PC 10.1'' IPS 1920*1200 Intel X5 Quad Core 128GB,US $335.74 - 434.49, Orders  (2),WINCO Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,CARBAYTA 10 inch 3G/4G LTE tablet PC Android 8.0 Octa Core 32GB 64GB tablets pcs,US $76.80 - 126.08, Orders  (208),CARBAYTA Zhuxingyun Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Global ROM Huawei MediaPad M2 Tablet PC Kirin930 Octa Core Android 5.1 8.0 1920X1200,US $179.98 - 218.99, Orders  (4),Shenzhen Pophong Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Teclast X6 Pro 2 in 1 Tablet 8GB RAM 256GB SSD 12.6 Inch Windows 10 Touch Screen,US $499.99 - 591.99, Orders  (0),Teclast Global Authorized Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,"CONGWEI 2019 10 inch Tablet PC Octa Core 4GB RAM 128GB ROM Android 8.0 10 10.1""",US $21.55, Orders  (62),honyuda Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Teclast X6 PRO 2 in 1 ,US $77.99 - 99.49, Orders  (9),Teclast Global Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=, 8GB RAM 256GB ROM Dual Core Windows 10 Home ,US $498.13 - 556.53, Orders  (296),BOBA Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=, PC 12.6 inch 1920*2880 FHD IPS Dual Camera HDMI,US $78.57, Orders  (3),JZ Computer store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,BOBARRY 2019 10 inch Octa Core 3G 4GB RAM 32GB ROM Android 8.0 Tablet 10.1 inch,US $516.74 - 620.24, Orders  (47),Shenzhen Ruibohong PC Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,12.2inch Teclast X5 Pro 2 in 1 Tablet PC Windows 10 IPS Capacitive Screen Intel,US $42.14 - 44.01, Orders  (55),mumu tablet Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,ZONNYOU 7.0 inch Tablet PC 16GB 3G Phone Call Android 6.0 Quad Core up 1.3GHz,US $63.35 - 73.91, Orders  (34),VelocMate Technologies Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,FULCOL 10 inch 3G Octa Core 4GB RAM 64GB ROM IPS 1280*800 dual sim cards Tablet,US $142.49 - 171.93, Orders  (5),Mediapad Tablet Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,BMXC IPS Octa core 10 Inch 32GB/64GB 2 in1 1920x1200 Tablet PC Android 7.0 10 10.1,US $141.98 - 228.99, Orders  (4),VSTAR TECHNOLOGY INDUSTRY CO LTD
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,"Global Firmwar 7.0"" Huawei MediaPad M2 Lite Octa Core 2GB RAM 16GB ROM Tablet",US $155.99 - 228.99, Orders  (162),Teclast Global Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,"Global Firmware HUAWEI MediaPad M2 Lite 7.0"" 2GB RAM 16GB ROM Tablet 615 Octa Core",US $194.20, Orders  (11),DIGITALTOOLS Technology Ltd. 
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Teclast T20 4G Phone MT6797 X27 Deca Core 4GB ROM+64GB Fingerprint Recognition RAM 10.1 inch Android 7.0 GPS Dual WiFi PC ,US $92.11 - 100.93, Orders  (9),Peakier tablets Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Glavey 10.1'' IPS Windows 8.1 Ultra Slim Tablet PC Quad core Dual cameras 1280*800,US $123.01 - 152.04, Orders  (8),Shop3583006 Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,BEESITTO Android 7.0 10 inch tablet pc Deca Core 4GB RAM 128GB ROM 10 Cores 10 10.1,US $71.50 - 201.50, Orders  (4),Shop3583006 Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,FENGXIANG 10.6 Inch Support Youtube Octa Core 6GB RAM 128GB ROM 3G Android 8.0 Tablet,US $71.50 - 211.25, Orders  (2),SC Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,FENGXIANG Super 2.5D 1920*1280 IPS 10.6 Inch Tablet PC 6GB 128GB Octa Core Tablets,US $150.46 - 230.45, Orders  (525),China Tablet Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,SZCHENXIN Cenava W10pro 2 in 1 Tablet PC IPS 1280*800 10.1 Inch Win10 Intel N4000,US $10.93, Orders  (19),SC Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,"perkbox 2019 10 inch Tablet PC Octa Core 4GB RAM 64GB ROM Android 8.0 10 10.1""",US $75.59 - 98.27, Orders  (56),China Tablet Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,"10.1"" IPS 1920*1200 ALLDOCUBE iwork10 Pro Tablet PC Intel Quad Core 4GB RAM 64GB Rom",US $152.40 - 212.40, Orders  (0),"MC Computer accessories Technology Co., Ltd."
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,perkbox 2019 Google Play Store Android 8.0 OS 10 inch tablet 4GB RAM 64GB ROM,US $23.00, Orders  (34),ALLDOCUBE Official Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Teclast X6 Pro 2 in 1 Tablet PC 8GB RAM 256GB SSD 12.6 inch Windows 10 English Core,US $71.39 - 92.39, Orders  (22),ALLDOCUBE Official Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,ALLDOCUBE X1 8.4 Inch 2560*1600 IPS Tablet PC Deca core Android 7.1 4GB RAM 64GB ROM,US $489.59 - 575.99, Orders  (275),DIGITALTOOLS Technology Ltd. 
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,ALLDOCUBE KNote5 11.6 inch FHD 1920*1080 IPS windows10 Intel Gemini Tablet PC 128GB,US $188.56, Orders  (11),overfight Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Glavey Build GSM 3G 10.1 inch Intel Atom Z3735F 8 Quad core 1 16GB Tablet PC,US $243.42 - 294.13, Orders  (20),Voyo Factory Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Samsung Galaxy Tab 4 10.1 inch T537V 4G WIFI Tablet PC 1.5GB RAM 16GB ROM Quad Core,US $15.87, Orders  (25),overfight Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,"13.3"" VOYO VBOOK V3 Pro 4G Tablet Computer Intel Appllo Lake N3450 Win10 8G RAM 128G",US $100.93 - 107.99, Orders  (307),Hong Kong Goldway
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Samsung Galaxy Note Pro 12.2 inch P901 3G WIFI Tablet PC 3GB RAM 32GB ROM OCTA-core,US $147.99, Orders  (154),brand tablet store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Xiaomi Mi 4 Plus 64GB/128GB 4 Snapdragon 660 AIE CPU 10.1'' 16:10 Screen Tablet 13MP,US $317.34 - 383.91, Orders  (55),Voyo Official Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,BMXC 2019 Computer tablet PC 10 inch 4G LTE Octa\10 Core 4 64GB ROM 3G phone call,US $26.72, Orders  (28),"Globale Electronic Style Co.,Ltd"
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,VOYO i7plus intel i7 7500U Big Screen HD 2880*1920 8G RAM 256GB SSD Support windows,US $336.95, Orders  (0),XDrone Tablet Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,VOYO i8 Max 4G Phablet Android Tablet 7.1 10.1 inch MTK6797 4GB RAM 64GB ROM,US $313.99 - 340.99, Orders  (15),So Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Kcosit Car Tablet PC OBD Vehicle Mounted Computer Fingerprint Reader HF RFID Driving,US $13.26, Orders  (5),LSKDZ555 Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,"Cube iwork1X 2 in 1 Windows10 Tablet PC Alldocube 11.6"" Quad Core 4GB Ram 64GB Rom",US $78.81 - 146.74, Orders  (4),So Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,LSKDZ 10 inch tablet pc Octa Core 3G 4G LTE Android 8.0 RAM 4GB ROM 128GB tablet pcs,US $802.00 - 940.00, Orders  (11),BOBA Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Cube Mix plus 2 in 1 Tablet PC 10.6'' IPS 1920x1080 Windows 10 Intel alldocube,US $170.99 - 195.99, Orders  (32),Shenzhen BDF Tablet Pc Technology Co. Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,BOBARRY 2019 10 inch Octa Core 3G/4G Tablet pc 4GB RAM 128GB ROM Android 7.0,US $0.82, Orders  (22),Shenzhen Ruibohong PC Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,BDF 10 Inch Tablet Pc 4GB/32GB Android 6.0 Quad Core 3G Phone 1280*800 IPS Tab Tablet,US $456.80 - 608.80, Orders  (7),NewPhone Tablets Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,ZONNYOU 10.1 Inch Tablet PC Android 7.0 Octa Core 4GB RAM 32GB HD Wi-Fi Bluetooth IPS,US $171.35 - 261.35, Orders  (2),Voyo Factory Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,RUNNINGLION Google play phone 10 inch Octa Core 4GB RAM 64GB ROM Dual SIM Tablet PC,US $104.96 - 125.96, Orders  (7),Flash Drive Storage Device AE Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,10.1inch IPS 1920*1200 Universal VOYO i8 Max 2 in 1 Phone Call Tablet PC Android 7.1,US $326.59 - 425.99, Orders  (122),"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,Pipo W2PRO Tablet PC 8 inch Windows 10 Intel Cherry Trail Quad Core RAM 32GB ROM,US $73.66 - 123.26, Orders  (9),3DGeek Store
https://www.aliexpress.com/category/200216607/tablet/4.html?site=glo&g=y&needQuery=n&tag=,BDF 2019 Best-selling 10 inch 3G Phone Call Tablet Pc Android 6.0 Quad Core 4GB 32GB,US $62.45 - 91.77, Orders  (27),Antemper Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Intel M3-7Y30 Dual Core Onda Obook 11 Pro 11.6'' IPS Tablet PC 4GB RAM 64GB ROM,US $330.65 - 387.65, Orders  (3),SC Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,13.3'' IPS 2560*1440 Alldocube Knote8 Ultrabook Tablet PC Windows 10 Intel Kabylake,US $7.21, Orders  (0),SC Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Onda OBook20 Plus 2 in 1 Tablet PC 10.1 inch 1920*1200 Win10 Quad Core 64GB,US $463.67 - 541.66, Orders  (17),SC Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,9.7inch 2048*1536 VOYO i8 Mobile Phone Tablet PC 4G RAM 64G ROM Android 8.0 Deca Core,US $26.72, Orders  (3),SC Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,FENGXIANG 10.6 inch Tablet PC Ocat Core 4GB RAM 64GB ROM Android 8.0 GPS,US $147.83 - 204.83, Orders  (18),Shop3583006 Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,FENGXIANG 2019 10.6 inch tablet PC Octa Core Android 8.0 4GB RAM 64GB ROM 8 Core,US $23.00, Orders  (50),Shop3583006 Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,BDF 10.1 Inch Quad Core Android 7.0 Phone Call Tablet Pc 1920x1200 HD IPS Tablets,US $179.00 - 189.00, Orders  (77),"Shenzhen Skyline Technology Co.,Ltd "
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,MTK Helio X27 Android 8.0 9.7 inch 2048*1536 VOYO i8 Dual Sim Tablet PC Deca Core,US $7.21, Order  (1),Voyo Factory Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,11.6inch VOYO VBOOK A1 Celeron N3450 Laptop APLLO LAKE 360 YOGA 2 in 1 4G Tablet,US $76.05 - 120.90, Orders  (8),SC Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,ALLDOCube iwork10 Ultimate Win10 CUBE tablet 10.1 inch Quad Core 4GB RAM 64GB ROM,US $75.40 - 118.95, Orders  (2),JZ Computer store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,BDF 2018 Best-Selling 10 inch 3G Phone Call Quad Core Tablet pc Android 4G 32G tablet,US $74.06 - 107.80, Orders  (587),"Shenzhen Skyline Technology Co.,Ltd "
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Teclast P10 4G Phablet Android 8.1 MTK Quad Core 2GB RAM 16GB ROM 10.1 inch Tablet PC,US $179.00 - 189.00, Orders  (36),Teclast Global Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Lonwalk 10 inch Tablet Android 7.0 OS Octa Core 2.5G 1280*800 IPS Galss Bluetooth 4.0,US $7.21, Orders  (70),"ShenZhen Yell-Cool Technology Co.,Ltd."
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,FULCOL Fast For Games Videos 10 inch Tablet PC 4G FDD-LTE Deca Core 128GB Android 7.0,US $264.71 - 341.71, Orders  (0),Elko Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,"10.1"" Windows 10 2 in 1 VOYO i3 4G Tablet PC 1920*1200 X5 Quad Core 8G RAM 128G ROM",US $23.00, Orders  (9),SC Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Apple iPad Pro 11 inch All Screen Design Liquid Retina Display Intuitive Octa Core,US $151.19 - 251.99, Orders  (10),TopCool Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Jumper Ezpad 7s Tablet PC 10.8 inch Intel Cherry Trail Quad Core 4GB RAM 64GB ROM,US $72.16 - 102.50, Orders  (0),E-watch Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Teclast F7 Plus Notebook 14 inch Windows 10 intel QuadCore 1920*1080 RAM 8GB 128GB,US $94.49, Orders  (8),Teclast vivoBuy Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,WayWalkers 10 inch 3G/4G Phone tablet PC Octa Core RAM 4GB 64GB tablets pcs 10 10.1,US $84.59 - 101.51, Orders  (273),WKS Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,CONGWEI 2019 Google Play Android 8.0 10 inch tablet Octa Core 4GB RAM 64GB ROM,US $123.69 - 157.69, Orders  (15),honyuda Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Teclast Tbook 10s 10.1 Inch 1920*1200 2 in 1 Tablet PC Dual Boot Windows Quad Core,US $286.70 - 380.65, Orders  (6),Teclast Official Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,"Kcosit K62H 6"" Tablet Pocket PC Mini Computer Windows 10 IOT IP67 Rugged Waterproof",US $7.21, Orders  (11),XDrone Tablet Store
https://www.aliexpress.com/category/200216607/tablet/5.html?site=glo&g=y&needQuery=n&tag=,Teclast M20 Dual 4G Phone Tablet PC Android 8.0 10.1 inch MT6797 Deca Core RAM 32GB,"US $968.00 - 1,909.98", Orders  (54),Teclast Authorized Store
